Example drift concentration input file,Save in .csv format
Created by assuming drift is proportional to daily temperature
Date,Hour,DriftConc (g/m3)
8/28/1997,21,3.94E-10
8/28/1997,22,3.94E-10
8/28/1997,23,3.94E-10
8/29/1997,0,3.84E-10
8/29/1997,1,3.84E-10
8/29/1997,2,3.84E-10
8/29/1997,3,3.84E-10
8/29/1997,4,3.84E-10
8/29/1997,5,3.84E-10
8/29/1997,6,3.84E-10
8/29/1997,7,3.84E-10
8/29/1997,8,3.84E-10
8/29/1997,9,3.84E-10
8/29/1997,10,3.84E-10
8/29/1997,11,3.84E-10
8/29/1997,12,3.84E-10
8/29/1997,13,3.84E-10
8/29/1997,14,3.84E-10
8/29/1997,15,3.84E-10
8/29/1997,16,3.84E-10
8/29/1997,17,3.84E-10
8/29/1997,18,3.84E-10
8/29/1997,19,3.84E-10
8/29/1997,20,3.84E-10
8/29/1997,21,3.84E-10
8/29/1997,22,3.84E-10
8/29/1997,23,3.84E-10
8/30/1997,0,3.84E-10
8/30/1997,1,3.84E-10
8/30/1997,2,3.84E-10
8/30/1997,3,3.84E-10
8/30/1997,4,3.84E-10
8/30/1997,5,3.84E-10
8/30/1997,6,3.84E-10
8/30/1997,7,3.84E-10
8/30/1997,8,3.84E-10
8/30/1997,9,3.84E-10
8/30/1997,10,3.84E-10
8/30/1997,11,3.84E-10
8/30/1997,12,3.84E-10
8/30/1997,13,3.84E-10
8/30/1997,14,3.84E-10
8/30/1997,15,3.84E-10
8/30/1997,16,3.84E-10
8/30/1997,17,3.84E-10
8/30/1997,18,3.84E-10
8/30/1997,19,3.84E-10
8/30/1997,20,3.84E-10
8/30/1997,21,3.84E-10
8/30/1997,22,3.84E-10
8/30/1997,23,3.84E-10
8/31/1997,0,3.94E-10
8/31/1997,1,3.94E-10
8/31/1997,2,3.94E-10
8/31/1997,3,3.94E-10
8/31/1997,4,3.94E-10
8/31/1997,5,3.94E-10
8/31/1997,6,3.94E-10
8/31/1997,7,3.94E-10
8/31/1997,8,3.94E-10
8/31/1997,9,3.94E-10
8/31/1997,10,3.94E-10
8/31/1997,11,3.94E-10
8/31/1997,12,3.94E-10
8/31/1997,13,3.94E-10
8/31/1997,14,3.94E-10
8/31/1997,15,3.94E-10
8/31/1997,16,3.94E-10
8/31/1997,17,3.94E-10
8/31/1997,18,3.94E-10
8/31/1997,19,3.94E-10
8/31/1997,20,3.94E-10
8/31/1997,21,3.94E-10
8/31/1997,22,3.94E-10
8/31/1997,23,3.94E-10
9/1/1997,0,4.00E-10
9/1/1997,1,4.00E-10
9/1/1997,2,4.00E-10
9/1/1997,3,4.00E-10
9/1/1997,4,4.00E-10
9/1/1997,5,4.00E-10
9/1/1997,6,4.00E-10
9/1/1997,7,4.00E-10
9/1/1997,8,4.00E-10
9/1/1997,9,4.00E-10
9/1/1997,10,4.00E-10
9/1/1997,11,4.00E-10
9/1/1997,12,4.00E-10
9/1/1997,13,4.00E-10
9/1/1997,14,4.00E-10
9/1/1997,15,4.00E-10
9/1/1997,16,4.00E-10
9/1/1997,17,4.00E-10
9/1/1997,18,4.00E-10
9/1/1997,19,4.00E-10
9/1/1997,20,4.00E-10
9/1/1997,21,4.00E-10
9/1/1997,22,4.00E-10
9/1/1997,23,4.00E-10
9/2/1997,0,3.94E-10
9/2/1997,1,3.94E-10
9/2/1997,2,3.94E-10
9/2/1997,3,3.94E-10
9/2/1997,4,3.94E-10
9/2/1997,5,3.94E-10
9/2/1997,6,3.94E-10
9/2/1997,7,3.94E-10
9/2/1997,8,3.94E-10
9/2/1997,9,3.94E-10
9/2/1997,10,3.94E-10
9/2/1997,11,3.94E-10
9/2/1997,12,3.94E-10
9/2/1997,13,3.94E-10
9/2/1997,14,3.94E-10
9/2/1997,15,3.94E-10
9/2/1997,16,3.94E-10
9/2/1997,17,3.94E-10
9/2/1997,18,3.94E-10
9/2/1997,19,3.94E-10
9/2/1997,20,3.94E-10
9/2/1997,21,3.94E-10
9/2/1997,22,3.94E-10
9/2/1997,23,3.94E-10
9/3/1997,0,3.94E-10
9/3/1997,1,3.94E-10
9/3/1997,2,3.94E-10
9/3/1997,3,3.94E-10
9/3/1997,4,3.94E-10
9/3/1997,5,3.94E-10
9/3/1997,6,3.94E-10
9/3/1997,7,3.94E-10
9/3/1997,8,3.94E-10
9/3/1997,9,3.94E-10
9/3/1997,10,3.94E-10
9/3/1997,11,3.94E-10
9/3/1997,12,3.94E-10
9/3/1997,13,3.94E-10
9/3/1997,14,3.94E-10
9/3/1997,15,3.94E-10
9/3/1997,16,3.94E-10
9/3/1997,17,3.94E-10
9/3/1997,18,3.94E-10
9/3/1997,19,3.94E-10
9/3/1997,20,3.94E-10
9/3/1997,21,3.94E-10
9/3/1997,22,3.94E-10
9/3/1997,23,3.94E-10
9/4/1997,0,3.90E-10
9/4/1997,1,3.90E-10
9/4/1997,2,3.90E-10
9/4/1997,3,3.90E-10
9/4/1997,4,3.90E-10
9/4/1997,5,3.90E-10
9/4/1997,6,3.90E-10
9/4/1997,7,3.90E-10
9/4/1997,8,3.90E-10
9/4/1997,9,3.90E-10
9/4/1997,10,3.90E-10
9/4/1997,11,3.90E-10
9/4/1997,12,3.90E-10
9/4/1997,13,3.90E-10
9/4/1997,14,3.90E-10
9/4/1997,15,3.90E-10
9/4/1997,16,3.90E-10
9/4/1997,17,3.90E-10
9/4/1997,18,3.90E-10
9/4/1997,19,3.90E-10
9/4/1997,20,3.90E-10
9/4/1997,21,3.90E-10
9/4/1997,22,3.90E-10
9/4/1997,23,3.90E-10
9/5/1997,0,3.88E-10
9/5/1997,1,3.88E-10
9/5/1997,2,3.88E-10
9/5/1997,3,3.88E-10
9/5/1997,4,3.88E-10
9/5/1997,5,3.88E-10
9/5/1997,6,3.88E-10
9/5/1997,7,3.88E-10
9/5/1997,8,3.88E-10
9/5/1997,9,3.88E-10
9/5/1997,10,3.88E-10
9/5/1997,11,3.88E-10
9/5/1997,12,3.88E-10
9/5/1997,13,3.88E-10
9/5/1997,14,3.88E-10
9/5/1997,15,3.88E-10
9/5/1997,16,3.88E-10
9/5/1997,17,3.88E-10
9/5/1997,18,3.88E-10
9/5/1997,19,3.88E-10
9/5/1997,20,3.88E-10
9/5/1997,21,3.88E-10
9/5/1997,22,3.88E-10
9/5/1997,23,3.88E-10
9/6/1997,0,3.94E-10
9/6/1997,1,3.94E-10
9/6/1997,2,3.94E-10
9/6/1997,3,3.94E-10
9/6/1997,4,3.94E-10
9/6/1997,5,3.94E-10
9/6/1997,6,3.94E-10
9/6/1997,7,3.94E-10
9/6/1997,8,3.94E-10
9/6/1997,9,3.94E-10
9/6/1997,10,3.94E-10
9/6/1997,11,3.94E-10
9/6/1997,12,3.94E-10
9/6/1997,13,3.94E-10
9/6/1997,14,3.94E-10
9/6/1997,15,3.94E-10
9/6/1997,16,3.94E-10
9/6/1997,17,3.94E-10
9/6/1997,18,3.94E-10
9/6/1997,19,3.94E-10
9/6/1997,20,3.94E-10
9/6/1997,21,3.94E-10
9/6/1997,22,3.94E-10
9/6/1997,23,3.94E-10
9/7/1997,0,4.08E-10
9/7/1997,1,4.08E-10
9/7/1997,2,4.08E-10
9/7/1997,3,4.08E-10
9/7/1997,4,4.08E-10
9/7/1997,5,4.08E-10
9/7/1997,6,4.08E-10
9/7/1997,7,4.08E-10
9/7/1997,8,4.08E-10
9/7/1997,9,4.08E-10
9/7/1997,10,4.08E-10
9/7/1997,11,4.08E-10
9/7/1997,12,4.08E-10
9/7/1997,13,4.08E-10
9/7/1997,14,4.08E-10
9/7/1997,15,4.08E-10
9/7/1997,16,4.08E-10
9/7/1997,17,4.08E-10
9/7/1997,18,4.08E-10
9/7/1997,19,4.08E-10
9/7/1997,20,4.08E-10
9/7/1997,21,4.08E-10
9/7/1997,22,4.08E-10
9/7/1997,23,4.08E-10
9/8/1997,0,4.26E-10
9/8/1997,1,4.26E-10
9/8/1997,2,4.26E-10
9/8/1997,3,4.26E-10
9/8/1997,4,4.26E-10
9/8/1997,5,4.26E-10
9/8/1997,6,4.26E-10
9/8/1997,7,4.26E-10
9/8/1997,8,4.26E-10
9/8/1997,9,4.26E-10
9/8/1997,10,4.26E-10
9/8/1997,11,4.26E-10
9/8/1997,12,4.26E-10
9/8/1997,13,4.26E-10
9/8/1997,14,4.26E-10
9/8/1997,15,4.26E-10
9/8/1997,16,4.26E-10
9/8/1997,17,4.26E-10
9/8/1997,18,4.26E-10
9/8/1997,19,4.26E-10
9/8/1997,20,4.26E-10
9/8/1997,21,4.26E-10
9/8/1997,22,4.26E-10
9/8/1997,23,4.26E-10
9/9/1997,0,4.44E-10
9/9/1997,1,4.44E-10
9/9/1997,2,4.44E-10
9/9/1997,3,4.44E-10
9/9/1997,4,4.44E-10
9/9/1997,5,4.44E-10
9/9/1997,6,4.44E-10
9/9/1997,7,4.44E-10
9/9/1997,8,4.44E-10
9/9/1997,9,4.44E-10
9/9/1997,10,4.44E-10
9/9/1997,11,4.44E-10
9/9/1997,12,4.44E-10
9/9/1997,13,4.44E-10
9/9/1997,14,4.44E-10
9/9/1997,15,4.44E-10
9/9/1997,16,4.44E-10
9/9/1997,17,4.44E-10
9/9/1997,18,4.44E-10
9/9/1997,19,4.44E-10
9/9/1997,20,4.44E-10
9/9/1997,21,4.44E-10
9/9/1997,22,4.44E-10
9/9/1997,23,4.44E-10
9/10/1997,0,4.44E-10
9/10/1997,1,4.44E-10
9/10/1997,2,4.44E-10
9/10/1997,3,4.44E-10
9/10/1997,4,4.44E-10
9/10/1997,5,4.44E-10
9/10/1997,6,4.44E-10
9/10/1997,7,4.44E-10
9/10/1997,8,4.44E-10
9/10/1997,9,4.44E-10
9/10/1997,10,4.44E-10
9/10/1997,11,4.44E-10
9/10/1997,12,4.44E-10
9/10/1997,13,4.44E-10
9/10/1997,14,4.44E-10
9/10/1997,15,4.44E-10
9/10/1997,16,4.44E-10
9/10/1997,17,4.44E-10
9/10/1997,18,4.44E-10
9/10/1997,19,4.44E-10
9/10/1997,20,4.44E-10
9/10/1997,21,4.44E-10
9/10/1997,22,4.44E-10
9/10/1997,23,4.44E-10
9/11/1997,0,4.44E-10
9/11/1997,1,4.44E-10
9/11/1997,2,4.44E-10
9/11/1997,3,4.44E-10
9/11/1997,4,4.44E-10
9/11/1997,5,4.44E-10
9/11/1997,6,4.44E-10
9/11/1997,7,4.44E-10
9/11/1997,8,4.44E-10
9/11/1997,9,4.44E-10
9/11/1997,10,4.44E-10
9/11/1997,11,4.44E-10
9/11/1997,12,4.44E-10
9/11/1997,13,4.44E-10
9/11/1997,14,4.44E-10
9/11/1997,15,4.44E-10
9/11/1997,16,4.44E-10
9/11/1997,17,4.44E-10
9/11/1997,18,4.44E-10
9/11/1997,19,4.44E-10
9/11/1997,20,4.44E-10
9/11/1997,21,4.44E-10
9/11/1997,22,4.44E-10
9/11/1997,23,4.44E-10
9/12/1997,0,4.48E-10
9/12/1997,1,4.48E-10
9/12/1997,2,4.48E-10
9/12/1997,3,4.48E-10
9/12/1997,4,4.48E-10
9/12/1997,5,4.48E-10
9/12/1997,6,4.48E-10
9/12/1997,7,4.48E-10
9/12/1997,8,4.48E-10
9/12/1997,9,4.48E-10
9/12/1997,10,4.48E-10
9/12/1997,11,4.48E-10
9/12/1997,12,4.48E-10
9/12/1997,13,4.48E-10
9/12/1997,14,4.48E-10
9/12/1997,15,4.48E-10
9/12/1997,16,4.48E-10
9/12/1997,17,4.48E-10
9/12/1997,18,4.48E-10
9/12/1997,19,4.48E-10
9/12/1997,20,4.48E-10
9/12/1997,21,4.48E-10
9/12/1997,22,4.48E-10
9/12/1997,23,4.48E-10
9/13/1997,0,4.42E-10
9/13/1997,1,4.42E-10
9/13/1997,2,4.42E-10
9/13/1997,3,4.42E-10
9/13/1997,4,4.42E-10
9/13/1997,5,4.42E-10
9/13/1997,6,4.42E-10
9/13/1997,7,4.42E-10
9/13/1997,8,4.42E-10
9/13/1997,9,4.42E-10
9/13/1997,10,4.42E-10
9/13/1997,11,4.42E-10
9/13/1997,12,4.42E-10
9/13/1997,13,4.42E-10
9/13/1997,14,4.42E-10
9/13/1997,15,4.42E-10
9/13/1997,16,4.42E-10
9/13/1997,17,4.42E-10
9/13/1997,18,4.42E-10
9/13/1997,19,4.42E-10
9/13/1997,20,4.42E-10
9/13/1997,21,4.42E-10
9/13/1997,22,4.42E-10
9/13/1997,23,4.42E-10
9/14/1997,0,4.42E-10
9/14/1997,1,4.42E-10
9/14/1997,2,4.42E-10
9/14/1997,3,4.42E-10
9/14/1997,4,4.42E-10
9/14/1997,5,4.42E-10
9/14/1997,6,4.42E-10
9/14/1997,7,4.42E-10
9/14/1997,8,4.42E-10
9/14/1997,9,4.42E-10
9/14/1997,10,4.42E-10
9/14/1997,11,4.42E-10
9/14/1997,12,4.42E-10
9/14/1997,13,4.42E-10
9/14/1997,14,4.42E-10
9/14/1997,15,4.42E-10
9/14/1997,16,4.42E-10
9/14/1997,17,4.42E-10
9/14/1997,18,4.42E-10
9/14/1997,19,4.42E-10
9/14/1997,20,4.42E-10
9/14/1997,21,4.42E-10
9/14/1997,22,4.42E-10
9/14/1997,23,4.42E-10
9/15/1997,0,4.38E-10
9/15/1997,1,4.38E-10
9/15/1997,2,4.38E-10
9/15/1997,3,4.38E-10
9/15/1997,4,4.38E-10
9/15/1997,5,4.38E-10
9/15/1997,6,4.38E-10
9/15/1997,7,4.38E-10
9/15/1997,8,4.38E-10
9/15/1997,9,4.38E-10
9/15/1997,10,4.38E-10
9/15/1997,11,4.38E-10
9/15/1997,12,4.38E-10
9/15/1997,13,4.38E-10
9/15/1997,14,4.38E-10
9/15/1997,15,4.38E-10
9/15/1997,16,4.38E-10
9/15/1997,17,4.38E-10
9/15/1997,18,4.38E-10
9/15/1997,19,4.38E-10
9/15/1997,20,4.38E-10
9/15/1997,21,4.38E-10
9/15/1997,22,4.38E-10
9/15/1997,23,4.38E-10
9/16/1997,0,4.18E-10
9/16/1997,1,4.18E-10
9/16/1997,2,4.18E-10
9/16/1997,3,4.18E-10
9/16/1997,4,4.18E-10
9/16/1997,5,4.18E-10
9/16/1997,6,4.18E-10
9/16/1997,7,4.18E-10
9/16/1997,8,4.18E-10
9/16/1997,9,4.18E-10
9/16/1997,10,4.18E-10
9/16/1997,11,4.18E-10
9/16/1997,12,4.18E-10
9/16/1997,13,4.18E-10
9/16/1997,14,4.18E-10
9/16/1997,15,4.18E-10
9/16/1997,16,4.18E-10
9/16/1997,17,4.18E-10
9/16/1997,18,4.18E-10
9/16/1997,19,4.18E-10
9/16/1997,20,4.18E-10
9/16/1997,21,4.18E-10
9/16/1997,22,4.18E-10
9/16/1997,23,4.18E-10
9/17/1997,0,4.06E-10
9/17/1997,1,4.06E-10
9/17/1997,2,4.06E-10
9/17/1997,3,4.06E-10
9/17/1997,4,4.06E-10
9/17/1997,5,4.06E-10
9/17/1997,6,4.06E-10
9/17/1997,7,4.06E-10
9/17/1997,8,4.06E-10
9/17/1997,9,4.06E-10
9/17/1997,10,4.06E-10
9/17/1997,11,4.06E-10
9/17/1997,12,4.06E-10
9/17/1997,13,4.06E-10
9/17/1997,14,4.06E-10
9/17/1997,15,4.06E-10
9/17/1997,16,4.06E-10
9/17/1997,17,4.06E-10
9/17/1997,18,4.06E-10
9/17/1997,19,4.06E-10
9/17/1997,20,4.06E-10
9/17/1997,21,4.06E-10
9/17/1997,22,4.06E-10
9/17/1997,23,4.06E-10
9/18/1997,0,4.24E-10
9/18/1997,1,4.24E-10
9/18/1997,2,4.24E-10
9/18/1997,3,4.24E-10
9/18/1997,4,4.24E-10
9/18/1997,5,4.24E-10
9/18/1997,6,4.24E-10
9/18/1997,7,4.24E-10
9/18/1997,8,4.24E-10
9/18/1997,9,4.24E-10
9/18/1997,10,4.24E-10
9/18/1997,11,4.24E-10
9/18/1997,12,4.24E-10
9/18/1997,13,4.24E-10
9/18/1997,14,4.24E-10
9/18/1997,15,4.24E-10
9/18/1997,16,4.24E-10
9/18/1997,17,4.24E-10
9/18/1997,18,4.24E-10
9/18/1997,19,4.24E-10
9/18/1997,20,4.24E-10
9/18/1997,21,4.24E-10
9/18/1997,22,4.24E-10
9/18/1997,23,4.24E-10
9/19/1997,0,4.26E-10
9/19/1997,1,4.26E-10
9/19/1997,2,4.26E-10
9/19/1997,3,4.26E-10
9/19/1997,4,4.26E-10
9/19/1997,5,4.26E-10
9/19/1997,6,4.26E-10
9/19/1997,7,4.26E-10
9/19/1997,8,4.26E-10
9/19/1997,9,4.26E-10
9/19/1997,10,4.26E-10
9/19/1997,11,4.26E-10
9/19/1997,12,4.26E-10
9/19/1997,13,4.26E-10
9/19/1997,14,4.26E-10
9/19/1997,15,4.26E-10
9/19/1997,16,4.26E-10
9/19/1997,17,4.26E-10
9/19/1997,18,4.26E-10
9/19/1997,19,4.26E-10
9/19/1997,20,4.26E-10
9/19/1997,21,4.26E-10
9/19/1997,22,4.26E-10
9/19/1997,23,4.26E-10
9/20/1997,0,4.14E-10
9/20/1997,1,4.14E-10
9/20/1997,2,4.14E-10
9/20/1997,3,4.14E-10
9/20/1997,4,4.14E-10
9/20/1997,5,4.14E-10
9/20/1997,6,4.14E-10
9/20/1997,7,4.14E-10
9/20/1997,8,4.14E-10
9/20/1997,9,4.14E-10
9/20/1997,10,4.14E-10
9/20/1997,11,4.14E-10
9/20/1997,12,4.14E-10
9/20/1997,13,4.14E-10
9/20/1997,14,4.14E-10
9/20/1997,15,4.14E-10
9/20/1997,16,4.14E-10
9/20/1997,17,4.14E-10
9/20/1997,18,4.14E-10
9/20/1997,19,4.14E-10
9/20/1997,20,4.14E-10
9/20/1997,21,4.14E-10
9/20/1997,22,4.14E-10
9/20/1997,23,4.14E-10
9/21/1997,0,4.30E-10
9/21/1997,1,4.30E-10
9/21/1997,2,4.30E-10
9/21/1997,3,4.30E-10
9/21/1997,4,4.30E-10
9/21/1997,5,4.30E-10
9/21/1997,6,4.30E-10
9/21/1997,7,4.30E-10
9/21/1997,8,4.30E-10
9/21/1997,9,4.30E-10
9/21/1997,10,4.30E-10
9/21/1997,11,4.30E-10
9/21/1997,12,4.30E-10
9/21/1997,13,4.30E-10
9/21/1997,14,4.30E-10
9/21/1997,15,4.30E-10
9/21/1997,16,4.30E-10
9/21/1997,17,4.30E-10
9/21/1997,18,4.30E-10
9/21/1997,19,4.30E-10
9/21/1997,20,4.30E-10
9/21/1997,21,4.30E-10
9/21/1997,22,4.30E-10
9/21/1997,23,4.30E-10
9/22/1997,0,4.50E-10
9/22/1997,1,4.50E-10
9/22/1997,2,4.50E-10
9/22/1997,3,4.50E-10
9/22/1997,4,4.50E-10
9/22/1997,5,4.50E-10
9/22/1997,6,4.50E-10
9/22/1997,7,4.50E-10
9/22/1997,8,4.50E-10
9/22/1997,9,4.50E-10
9/22/1997,10,4.50E-10
9/22/1997,11,4.50E-10
9/22/1997,12,4.50E-10
9/22/1997,13,4.50E-10
9/22/1997,14,4.50E-10
9/22/1997,15,4.50E-10
9/22/1997,16,4.50E-10
9/22/1997,17,4.50E-10
9/22/1997,18,4.50E-10
9/22/1997,19,4.50E-10
9/22/1997,20,4.50E-10
9/22/1997,21,4.50E-10
9/22/1997,22,4.50E-10
9/22/1997,23,4.50E-10
9/23/1997,0,4.44E-10
9/23/1997,1,4.44E-10
9/23/1997,2,4.44E-10
9/23/1997,3,4.44E-10
9/23/1997,4,4.44E-10
9/23/1997,5,4.44E-10
9/23/1997,6,4.44E-10
9/23/1997,7,4.44E-10
9/23/1997,8,4.44E-10
9/23/1997,9,4.44E-10
9/23/1997,10,4.44E-10
9/23/1997,11,4.44E-10
9/23/1997,12,4.44E-10
9/23/1997,13,4.44E-10
9/23/1997,14,4.44E-10
9/23/1997,15,4.44E-10
9/23/1997,16,4.44E-10
9/23/1997,17,4.44E-10
9/23/1997,18,4.44E-10
9/23/1997,19,4.44E-10
9/23/1997,20,4.44E-10
9/23/1997,21,4.44E-10
9/23/1997,22,4.44E-10
9/23/1997,23,4.44E-10
9/24/1997,0,4.42E-10
9/24/1997,1,4.42E-10
9/24/1997,2,4.42E-10
9/24/1997,3,4.42E-10
9/24/1997,4,4.42E-10
9/24/1997,5,4.42E-10
9/24/1997,6,4.42E-10
9/24/1997,7,4.42E-10
9/24/1997,8,4.42E-10
9/24/1997,9,4.42E-10
9/24/1997,10,4.42E-10
9/24/1997,11,4.42E-10
9/24/1997,12,4.42E-10
9/24/1997,13,4.42E-10
9/24/1997,14,4.42E-10
9/24/1997,15,4.42E-10
9/24/1997,16,4.42E-10
9/24/1997,17,4.42E-10
9/24/1997,18,4.42E-10
9/24/1997,19,4.42E-10
9/24/1997,20,4.42E-10
9/24/1997,21,4.42E-10
9/24/1997,22,4.42E-10
9/24/1997,23,4.42E-10
9/25/1997,0,4.36E-10
9/25/1997,1,4.36E-10
9/25/1997,2,4.36E-10
9/25/1997,3,4.36E-10
9/25/1997,4,4.36E-10
9/25/1997,5,4.36E-10
9/25/1997,6,4.36E-10
9/25/1997,7,4.36E-10
9/25/1997,8,4.36E-10
9/25/1997,9,4.36E-10
9/25/1997,10,4.36E-10
9/25/1997,11,4.36E-10
9/25/1997,12,4.36E-10
9/25/1997,13,4.36E-10
9/25/1997,14,4.36E-10
9/25/1997,15,4.36E-10
9/25/1997,16,4.36E-10
9/25/1997,17,4.36E-10
9/25/1997,18,4.36E-10
9/25/1997,19,4.36E-10
9/25/1997,20,4.36E-10
9/25/1997,21,4.36E-10
9/25/1997,22,4.36E-10
9/25/1997,23,4.36E-10
9/26/1997,0,4.26E-10
9/26/1997,1,4.26E-10
9/26/1997,2,4.26E-10
9/26/1997,3,4.26E-10
9/26/1997,4,4.26E-10
9/26/1997,5,4.26E-10
9/26/1997,6,4.26E-10
9/26/1997,7,4.26E-10
9/26/1997,8,4.26E-10
9/26/1997,9,4.26E-10
9/26/1997,10,4.26E-10
9/26/1997,11,4.26E-10
9/26/1997,12,4.26E-10
9/26/1997,13,4.26E-10
9/26/1997,14,4.26E-10
9/26/1997,15,4.26E-10
9/26/1997,16,4.26E-10
9/26/1997,17,4.26E-10
9/26/1997,18,4.26E-10
9/26/1997,19,4.26E-10
9/26/1997,20,4.26E-10
9/26/1997,21,4.26E-10
9/26/1997,22,4.26E-10
9/26/1997,23,4.26E-10
9/27/1997,0,4.32E-10
9/27/1997,1,4.32E-10
9/27/1997,2,4.32E-10
9/27/1997,3,4.32E-10
9/27/1997,4,4.32E-10
9/27/1997,5,4.32E-10
9/27/1997,6,4.32E-10
9/27/1997,7,4.32E-10
9/27/1997,8,4.32E-10
9/27/1997,9,4.32E-10
9/27/1997,10,4.32E-10
9/27/1997,11,4.32E-10
9/27/1997,12,4.32E-10
9/27/1997,13,4.32E-10
9/27/1997,14,4.32E-10
9/27/1997,15,4.32E-10
9/27/1997,16,4.32E-10
9/27/1997,17,4.32E-10
9/27/1997,18,4.32E-10
9/27/1997,19,4.32E-10
9/27/1997,20,4.32E-10
9/27/1997,21,4.32E-10
9/27/1997,22,4.32E-10
9/27/1997,23,4.32E-10
9/28/1997,0,4.36E-10
9/28/1997,1,4.36E-10
9/28/1997,2,4.36E-10
9/28/1997,3,4.36E-10
9/28/1997,4,4.36E-10
9/28/1997,5,4.36E-10
9/28/1997,6,4.36E-10
9/28/1997,7,4.36E-10
9/28/1997,8,4.36E-10
9/28/1997,9,4.36E-10
9/28/1997,10,4.36E-10
9/28/1997,11,4.36E-10
9/28/1997,12,4.36E-10
9/28/1997,13,4.36E-10
9/28/1997,14,4.36E-10
9/28/1997,15,4.36E-10
9/28/1997,16,4.36E-10
9/28/1997,17,4.36E-10
9/28/1997,18,4.36E-10
9/28/1997,19,4.36E-10
9/28/1997,20,4.36E-10
9/28/1997,21,4.36E-10
9/28/1997,22,4.36E-10
9/28/1997,23,4.36E-10
9/29/1997,0,4.32E-10
9/29/1997,1,4.32E-10
9/29/1997,2,4.32E-10
9/29/1997,3,4.32E-10
9/29/1997,4,4.32E-10
9/29/1997,5,4.32E-10
9/29/1997,6,4.32E-10
9/29/1997,7,4.32E-10
9/29/1997,8,4.32E-10
9/29/1997,9,4.32E-10
9/29/1997,10,4.32E-10
9/29/1997,11,4.32E-10
9/29/1997,12,4.32E-10
9/29/1997,13,4.32E-10
9/29/1997,14,4.32E-10
9/29/1997,15,4.32E-10
9/29/1997,16,4.32E-10
9/29/1997,17,4.32E-10
9/29/1997,18,4.32E-10
9/29/1997,19,4.32E-10
9/29/1997,20,4.32E-10
9/29/1997,21,4.32E-10
9/29/1997,22,4.32E-10
9/29/1997,23,4.32E-10
9/30/1997,0,4.38E-10
9/30/1997,1,4.38E-10
9/30/1997,2,4.38E-10
9/30/1997,3,4.38E-10
9/30/1997,4,4.38E-10
9/30/1997,5,4.38E-10
9/30/1997,6,4.38E-10
9/30/1997,7,4.38E-10
9/30/1997,8,4.38E-10
9/30/1997,9,4.38E-10
9/30/1997,10,4.38E-10
9/30/1997,11,4.38E-10
9/30/1997,12,4.38E-10
9/30/1997,13,4.38E-10
9/30/1997,14,4.38E-10
9/30/1997,15,4.38E-10
9/30/1997,16,4.38E-10
9/30/1997,17,4.38E-10
9/30/1997,18,4.38E-10
9/30/1997,19,4.38E-10
9/30/1997,20,4.38E-10
9/30/1997,21,4.38E-10
9/30/1997,22,4.38E-10
9/30/1997,23,4.38E-10
10/1/1997,0,4.06E-10
10/1/1997,1,4.06E-10
10/1/1997,2,4.06E-10
10/1/1997,3,4.06E-10
10/1/1997,4,4.06E-10
10/1/1997,5,4.06E-10
10/1/1997,6,4.06E-10
10/1/1997,7,4.06E-10
10/1/1997,8,4.06E-10
10/1/1997,9,4.06E-10
10/1/1997,10,4.06E-10
10/1/1997,11,4.06E-10
10/1/1997,12,4.06E-10
10/1/1997,13,4.06E-10
10/1/1997,14,4.06E-10
10/1/1997,15,4.06E-10
10/1/1997,16,4.06E-10
10/1/1997,17,4.06E-10
10/1/1997,18,4.06E-10
10/1/1997,19,4.06E-10
10/1/1997,20,4.06E-10
10/1/1997,21,4.06E-10
10/1/1997,22,4.06E-10
10/1/1997,23,4.06E-10
10/2/1997,0,3.96E-10
10/2/1997,1,3.96E-10
10/2/1997,2,3.96E-10
10/2/1997,3,3.96E-10
10/2/1997,4,3.96E-10
10/2/1997,5,3.96E-10
10/2/1997,6,3.96E-10
10/2/1997,7,3.96E-10
10/2/1997,8,3.96E-10
10/2/1997,9,3.96E-10
10/2/1997,10,3.96E-10
10/2/1997,11,3.96E-10
10/2/1997,12,3.96E-10
10/2/1997,13,3.96E-10
10/2/1997,14,3.96E-10
10/2/1997,15,3.96E-10
10/2/1997,16,3.96E-10
10/2/1997,17,3.96E-10
10/2/1997,18,3.96E-10
10/2/1997,19,3.96E-10
10/2/1997,20,3.96E-10
10/2/1997,21,3.96E-10
10/2/1997,22,3.96E-10
10/2/1997,23,3.96E-10
10/3/1997,0,4.00E-10
10/3/1997,1,4.00E-10
10/3/1997,2,4.00E-10
10/3/1997,3,4.00E-10
10/3/1997,4,4.00E-10
10/3/1997,5,4.00E-10
10/3/1997,6,4.00E-10
10/3/1997,7,4.00E-10
10/3/1997,8,4.00E-10
10/3/1997,9,4.00E-10
10/3/1997,10,4.00E-10
10/3/1997,11,4.00E-10
10/3/1997,12,4.00E-10
10/3/1997,13,4.00E-10
10/3/1997,14,4.00E-10
10/3/1997,15,4.00E-10
10/3/1997,16,4.00E-10
10/3/1997,17,4.00E-10
10/3/1997,18,4.00E-10
10/3/1997,19,4.00E-10
10/3/1997,20,4.00E-10
10/3/1997,21,4.00E-10
10/3/1997,22,4.00E-10
10/3/1997,23,4.00E-10
10/4/1997,0,3.90E-10
10/4/1997,1,3.90E-10
10/4/1997,2,3.90E-10
10/4/1997,3,3.90E-10
